Duration (ms), Start date, End date, Start station, End station, Bike number, Member type
1022681, 2017/1/10 18:57, 2017/1/10 19:14, 1st & K St SE, Neal St & Trinidad Ave NE, W00386, Member
418973, 2017/1/10 18:57, 2017/1/10 19:04, 15th & Crystal Dr, Eads & 22nd St S, W21645, Member
409308, 2017/1/10 18:57, 2017/1/10 19:04, 3rd & Elm St NW, 14th & R St NW, W20338, Member
268699, 2017/1/10 18:57, 2017/1/10 19:02, 12th & L St NW, Convention Center / 7th & M St NW, W00012, Member
802007, 2017/1/10 18:57, 2017/1/10 19:10, 14th & L St NW, 3rd & H St NE, W00545, Member
296379, 2017/1/10 18:57, 2017/1/10 19:02, Fessenden St & Wisconsin Ave NW, Tenleytown / Wisconsin Ave & Albemarle St NW, W01327, Member
416348, 2017/1/10 18:57, 2017/1/10 19:04, Pentagon City Metro / 12th & S Hayes St, 15th & Crystal Dr, W20040, Member
368961, 2017/1/10 18:58, 2017/1/10 19:04, Columbus Circle / Union Station, 11th & H St NE, W00181, Member
401299, 2017/1/10 18:58, 2017/1/10 19:04, Columbia Pike & S Orme St, Columbia Pike & S Walter Reed Dr, W20161, Member
312851, 2017/1/10 18:58, 2017/1/10 19:03, 14th & Belmont St NW, 14th & Rhode Island Ave NW, W22563, Member
272585, 2017/1/10 18:58, 2017/1/10 19:02, 12th & U St NW, 14th & Belmont St NW, W23096, Member
341025, 2017/1/10 18:58, 2017/1/10 19:03, 15th & P St NW, 14th & V St NW, W21717, Member
195832, 2017/1/10 18:58, 2017/1/10 19:01, 1st & D St SE, 3rd & G St SE, W21917, Member
586879, 2017/1/10 18:58, 2017/1/10 19:08, Maryland Ave & E St NE, Potomac Ave & 8th St SE, W22034, Member
451773, 2017/1/10 18:58, 2017/1/10 19:06, 14th & Rhode Island Ave NW, 19th & L St NW, W23097, Member
345505, 2017/1/10 18:59, 2017/1/10 19:04, 20th & O St NW / Dupont South, 17th & Corcoran St NW, W20509, Member
1258586, 2017/1/10 18:59, 2017/1/10 19:20, 7th & F St NW / National Portrait Gallery, Bladensburg Rd & Benning Rd NE, W22663, Member
215270, 2017/1/10 18:59, 2017/1/10 19:02, Ripley & Bonifant St, Veterans Pl & Pershing Dr , W00852, Member
1524930, 2017/1/10 18:59, 2017/1/10 19:24, 22nd & P ST NW, 19th & K St NW, W22408, Member
423811, 2017/1/10 18:59, 2017/1/10 19:06, 24th & N St NW, Massachusetts Ave & Dupont Circle NW, W00651, Member
1012516, 2017/1/10 18:59, 2017/1/10 19:16, Wisconsin Ave & O St NW, 17th & Corcoran St NW, W00784, Member
317653, 2017/1/10 18:59, 2017/1/10 19:04, Columbia Rd & Belmont St NW, 16th & Harvard St NW, W20419, Member
692245, 2017/1/10 18:59, 2017/1/10 19:11, 1st & K St SE, Columbus Circle / Union Station, w01117, Member
299954, 2017/1/10 19:00, 2017/1/10 19:05, Eastern Market Metro / Pennsylvania Ave & 7th St SE, Potomac Ave & 8th St SE, W01221, Member
357388, 2017/1/10 19:00, 2017/1/10 19:06, California St & Florida Ave NW, 20th & O St NW / Dupont South, W20828, Member
242482, 2017/1/10 19:00, 2017/1/10 19:04, 5th & K St NW, Convention Center / 7th & M St NW, W21695, Member
624468, 2017/1/10 19:00, 2017/1/10 19:11, 47th & Elm St, River Rd & Landy Ln, W20638, Member
223163, 2017/1/10 19:00, 2017/1/10 19:04, 10th & E St NW, 10th & K St NW, W01305, Member
333430, 2017/1/10 19:00, 2017/1/10 19:06, Clarendon Metro / Wilson Blvd & N Highland St, N Pershing Dr & Wayne St, W21941, Member
129989, 2017/1/10 19:00, 2017/1/10 19:03, Van Ness Metro / UDC, Connecticut Ave & Tilden St NW, W22551, Member
542921, 2017/1/10 19:01, 2017/1/10 19:10, New York Ave & 15th St NW, 5th St & Massachusetts Ave NW, W22163, Member
260598, 2017/1/10 19:01, 2017/1/10 19:06, Park Rd & Holmead Pl NW, 16th & Harvard St NW, W22357, Member
168120, 2017/1/10 19:02, 2017/1/10 19:04, 14th & R St NW, 17th & Corcoran St NW, W21774, Member
566543, 2017/1/10 19:02, 2017/1/10 19:11, 14th & Irving St NW, 14th & Rhode Island Ave NW, W00775, Member
416156, 2017/1/10 19:02, 2017/1/10 19:09, Georgia & New Hampshire Ave NW, 10th & Florida Ave NW, W22643, Member
284336, 2017/1/10 19:02, 2017/1/10 19:07, Lamont & Mt Pleasant NW, 14th St & Spring Rd NW, W00484, Member
733542, 2017/1/10 19:02, 2017/1/10 19:14, New Hampshire Ave & 24th St NW, 20th St & Florida Ave NW, W22374, Member
381376, 2017/1/10 19:02, 2017/1/10 19:09, 11th & O St NW, 18th & R St NW, W21622, Member
1092199, 2017/1/10 19:02, 2017/1/10 19:21, 20th & O St NW / Dupont South, Georgia & New Hampshire Ave NW, W00412, Member
543794, 2017/1/10 19:02, 2017/1/10 19:11, 20th St & Florida Ave NW, 7th & T St NW, W20079, Member
1333858, 2017/1/10 19:02, 2017/1/10 19:25, Vermont Ave & I St NW, 13th & D St NE, W21492, Member
1064348, 2017/1/10 19:03, 2017/1/10 19:20, 17th & G St NW, Convention Center / 7th & M St NW, W00958, Member
1835170, 2017/1/10 19:03, 2017/1/10 19:33, 22nd St & Constitution Ave NW, 11th & Kenyon St NW, W00595, Member
724463, 2017/1/10 19:03, 2017/1/10 19:15, 10th & G St NW, 15th & P St NW, W20168, Member
289581, 2017/1/10 19:03, 2017/1/10 19:08, 3rd St & Pennsylvania Ave SE, M St & New Jersey Ave SE, W20544, Member
1221287, 2017/1/10 19:03, 2017/1/10 19:24, 27th & Crystal Dr, S Arlington Mill Dr & Campbell Ave, W22359, Member
1498009, 2017/1/10 19:04, 2017/1/10 19:28, Washington & Independence Ave SW/HHS, S Joyce & 16th St S, W22809, Member
596315, 2017/1/10 19:04, 2017/1/10 19:14, 8th & H St NW, 3rd & Elm St NW, W01447, Member
701657, 2017/1/10 19:04, 2017/1/10 19:16, 1st & O St NW, 14th & R St NW, W22496, Member
528162, 2017/1/10 19:04, 2017/1/10 19:13, 19th & L St NW, New Hampshire Ave & T St NW, W20746, Member
537379, 2017/1/10 19:04, 2017/1/10 19:13, 17th St & Massachusetts Ave NW, Columbia Rd & Belmont St NW, W20963, Member
205978, 2017/1/10 19:05, 2017/1/10 19:08, Columbus Circle / Union Station, 8th & F St NE, W20747, Member
717713, 2017/1/10 19:05, 2017/1/10 19:17, 2nd & G St NE, 7th & T St NW, W20880, Member
181811, 2017/1/10 19:05, 2017/1/10 19:08, 27th & Crystal Dr, 23rd & Crystal Dr, W20695, Member
2093027, 2017/1/10 19:05, 2017/1/10 19:40, Union Market/6th St & Neal Pl NE, 16th & Harvard St NW, W21762, Member
494699, 2017/1/10 19:05, 2017/1/10 19:13, Braddock Rd Metro, Potomac & Swann Ave, W21852, Member
404445, 2017/1/10 19:05, 2017/1/10 19:12, Columbus Circle / Union Station, Maryland Ave & E St NE, W22698, Member
514280, 2017/1/10 19:05, 2017/1/10 19:14, 17th St & Massachusetts Ave NW, Columbia Rd & Belmont St NW, W21836, Member
364127, 2017/1/10 19:05, 2017/1/10 19:11, 3000 Connecticut Ave NW / National Zoo, Adams Mill & Columbia Rd NW, W20829, Member
1143607, 2017/1/10 19:06, 2017/1/10 19:25, 14th & D St NW / Ronald Reagan Building, 3rd & H St NE, W22323, Member
246533, 2017/1/10 19:06, 2017/1/10 19:10, Silver Spring Metro/Colesville Rd & Wayne Ave, Fenton St & Ellsworth Dr , W20222, Member
122245, 2017/1/10 19:06, 2017/1/10 19:08, 10th & Florida Ave NW, 10th & U St NW, W20689, Member
239476, 2017/1/10 19:06, 2017/1/10 19:10, North Capitol St & F St NW, 2nd St & Massachusetts Ave NE, W22262, Member
977518, 2017/1/10 19:06, 2017/1/10 19:22, Thomas Circle, 14th & Irving St NW, W00597, Member
599202, 2017/1/10 19:06, 2017/1/10 19:16, 7th & T St NW, 10th St & Constitution Ave NW, W22734, Member
1117648, 2017/1/10 19:07, 2017/1/10 19:25, Wisconsin Ave & Newark St NW, 14th & Irving St NW, W21822, Member
509246, 2017/1/10 19:07, 2017/1/10 19:15, Calvert & Biltmore St NW, 14th & Irving St NW, W20619, Member
755227, 2017/1/10 19:07, 2017/1/10 19:19, Park Rd & Holmead Pl NW, 12th & L St NW, W01026, Member
886491, 2017/1/10 19:07, 2017/1/10 19:22, 21st St & Pennsylvania Ave NW, 14th & Harvard St NW, W23212, Member
415776, 2017/1/10 19:07, 2017/1/10 19:14, Ballston Metro / N Stuart & 9th St N, George Mason Dr & Wilson Blvd, W20946, Member
733600, 2017/1/10 19:08, 2017/1/10 19:20, 1st & O St NW, 18th & R St NW, W21160, Member
493783, 2017/1/10 19:08, 2017/1/10 19:16, North Capitol St & F St NW, 1st & M St NE, W21871, Member
484907, 2017/1/10 19:08, 2017/1/10 19:16, North Capitol St & F St NW, 1st & M St NE, W01432, Member
394473, 2017/1/10 19:08, 2017/1/10 19:15, 11th & H St NE, 3rd & M St NE, W22420, Member
910737, 2017/1/10 19:08, 2017/1/10 19:24, 11th & F St NW, 1st & K St SE, W00472, Member
320622, 2017/1/10 19:09, 2017/1/10 19:14, Eastern Market Metro / Pennsylvania Ave & 7th St SE, Lincoln Park / 13th & East Capitol St NE , W22633, Member
595736, 2017/1/10 19:09, 2017/1/10 19:19, 17th & K St NW / Farragut Square, California St & Florida Ave NW, W21075, Member
713225, 2017/1/10 19:09, 2017/1/10 19:21, Calvert & Biltmore St NW, 14th St & Spring Rd NW, W01123, Member
734228, 2017/1/10 19:09, 2017/1/10 19:21, 3rd St & Pennsylvania Ave SE, Lincoln Park / 13th & East Capitol St NE , W00954, Member
841719, 2017/1/10 19:09, 2017/1/10 19:23, 4th & D St NW / Judiciary Square, 3rd & Elm St NW, W23033, Member
355991, 2017/1/10 19:09, 2017/1/10 19:15, 10th & Florida Ave NW, Florida Ave & R St NW, W22653, Member
378005, 2017/1/10 19:09, 2017/1/10 19:15, 14th & Rhode Island Ave NW, 14th & V St NW, W20026, Member
340951, 2017/1/10 19:09, 2017/1/10 19:15, Braddock Rd Metro, Monroe Ave & Leslie Ave, W21043, Member
142008, 2017/1/10 19:09, 2017/1/10 19:12, 10th St & Constitution Ave NW, 11th & F St NW, W22301, Member
888679, 2017/1/10 19:10, 2017/1/10 19:25, 1st & Washington Hospital Center NW, 3rd & H St NW, W00647, Member
1228570, 2017/1/10 19:10, 2017/1/10 19:30, 14th & G St NW, Lincoln Park / 13th & East Capitol St NE , W23133, Member
339563, 2017/1/10 19:10, 2017/1/10 19:15, Eastern Market / 7th & North Carolina Ave SE, 14th & D St SE, W22339, Member
245875, 2017/1/10 19:10, 2017/1/10 19:14, 7th & F St NW / National Portrait Gallery, Metro Center / 12th & G St NW, W20398, Member
742391, 2017/1/10 19:10, 2017/1/10 19:22, 8th & H St NW, 1st & M St NE, W20444, Member
389545, 2017/1/10 19:10, 2017/1/10 19:16, 8th & O St NW, Metro Center / 12th & G St NW, W21358, Member
265287, 2017/1/10 19:10, 2017/1/10 19:15, Eads St & 15th St S, Long Bridge Park/Long Bridge Dr & 6th St S, W22784, Member
872159, 2017/1/10 19:10, 2017/1/10 19:25, 7th & F St NW / National Portrait Gallery, 3rd & H St NE, W21838, Member
572552, 2017/1/10 19:10, 2017/1/10 19:20, Thomas Circle, Convention Center / 7th & M St NW, W01013, Member
268525, 2017/1/10 19:11, 2017/1/10 19:15, Columbus Circle / Union Station, 6th & H St NE, W00249, Member
445961, 2017/1/10 19:11, 2017/1/10 19:18, New Hampshire Ave & T St NW, Vermont Ave & I St NW, W22249, Member
171237, 2017/1/10 19:11, 2017/1/10 19:14, Calvert & Biltmore St NW, Columbia Rd & Belmont St NW, W20326, Member
214915, 2017/1/10 19:11, 2017/1/10 19:14, Columbia Rd & Belmont St NW, Harvard St & Adams Mill Rd NW, W20008, Member
1362620, 2017/1/10 19:11, 2017/1/10 19:33, 21st & I St NW, Wilson Blvd & N Uhle St, W21080, Member
268571, 2017/1/10 19:11, 2017/1/10 19:15, Thomas Circle, 17th & Corcoran St NW, W21218, Member
505192, 2017/1/10 19:11, 2017/1/10 19:19, Massachusetts Ave & Dupont Circle NW, 25th St & Pennsylvania Ave NW, W01457, Member
561182, 2017/1/10 19:11, 2017/1/10 19:20, 19th & E Street NW, 10th & K St NW, W21029, Member
400622, 2017/1/10 19:11, 2017/1/10 19:18, 16th & Irving St NW, Calvert St & Woodley Pl NW, W22794, Member
843138, 2017/1/10 19:12, 2017/1/10 19:26, 2nd St & Massachusetts Ave NE, Rhode Island Ave & V St NE, W22837, Member
425337, 2017/1/10 19:12, 2017/1/10 19:19, 15th & K St NW, 11th & S St NW, W21460, Member
348787, 2017/1/10 19:12, 2017/1/10 19:18, New Jersey Ave & N St NW/Dunbar HS, 8th & O St NW, W00782, Member
1213930, 2017/1/10 19:12, 2017/1/10 19:32, Ballston Metro / N Stuart & 9th St N, Lee Hwy & N Scott St, W23217, Member
469028, 2017/1/10 19:12, 2017/1/10 19:20, 2nd St & Massachusetts Ave NE, 6th St & Indiana Ave NW, W22262, Member
250316, 2017/1/10 19:12, 2017/1/10 19:17, Columbus Circle / Union Station, 6th & H St NE, W01110, Member
262682, 2017/1/10 19:13, 2017/1/10 19:17, 7th & T St NW, 3rd & Elm St NW, W23018, Member
425026, 2017/1/10 19:13, 2017/1/10 19:20, 3rd & H St NE, Maryland Ave & E St NE, W20816, Member
1016464, 2017/1/10 19:13, 2017/1/10 19:30, 21st & M St NW, 1st & O St NW, W01097, Member
688648, 2017/1/10 19:13, 2017/1/10 19:25, 21st St & Pennsylvania Ave NW, 11th & M St NW, W21518, Member
774622, 2017/1/10 19:13, 2017/1/10 19:26, 19th & G St NW, Wisconsin Ave & O St NW, W21214, Member
808951, 2017/1/10 19:13, 2017/1/10 19:27, Vermont Ave & I St NW, 20th St & Florida Ave NW, W21014, Member
109297, 2017/1/10 19:13, 2017/1/10 19:15, Connecticut Ave & Tilden St NW, Van Ness Metro / UDC, W00753, Member
350697, 2017/1/10 19:13, 2017/1/10 19:19, 16th & R St NW, Massachusetts Ave & Dupont Circle NW, W22528, Member
2043712, 2017/1/10 19:14, 2017/1/10 19:48, 22nd & P ST NW, "LEnfant Plaza / 7th & C St SW", W20058, Member
426892, 2017/1/10 19:14, 2017/1/10 19:21, 12th & U St NW, 14th & Rhode Island Ave NW, W01394, Member
661988, 2017/1/10 19:14, 2017/1/10 19:25, 25th St & Pennsylvania Ave NW, 20th St & Florida Ave NW, W21369, Member
346224, 2017/1/10 19:14, 2017/1/10 19:19, 19th & K St NW, 22nd & P ST NW, W22274, Member
483127, 2017/1/10 19:14, 2017/1/10 19:22, Eastern Market Metro / Pennsylvania Ave & 7th St SE, D St & Maryland Ave NE, W22460, Member
209517, 2017/1/10 19:15, 2017/1/10 19:19, 2nd St & Massachusetts Ave NE, D St & Maryland Ave NE, W20935, Member
833717, 2017/1/10 19:15, 2017/1/10 19:29, 13th St & New York Ave NW, New Hampshire Ave & T St NW, W21268, Member
325660, 2017/1/10 19:15, 2017/1/10 19:21, 17th St & Massachusetts Ave NW, New Hampshire Ave & T St NW, W01390, Member
963489, 2017/1/10 19:15, 2017/1/10 19:31, 10th & K St NW, 14th & Belmont St NW, W00952, Member
1451108, 2017/1/10 19:16, 2017/1/10 19:40, Lynn & 19th St North, New Jersey Ave & R St NW, W01220, Member
288043, 2017/1/10 19:16, 2017/1/10 19:21, Columbus Circle / Union Station, Maryland Ave & E St NE, w01117, Member
478972, 2017/1/10 19:17, 2017/1/10 19:25, 17th & Corcoran St NW, 11th & M St NW, W20509, Member
796223, 2017/1/10 19:18, 2017/1/10 19:31, Thomas Circle, 1st & O St NW, W21826, Member
173276, 2017/1/10 19:18, 2017/1/10 19:21, Crystal City Metro / 18th & Bell St, Eads & 22nd St S, W21500, Member
607094, 2017/1/10 19:18, 2017/1/10 19:28, 3rd & G St SE, 15th & East Capitol St NE, W22475, Member
339988, 2017/1/10 19:18, 2017/1/10 19:23, Maryland Ave & E St NE, 3rd & H St NE, W22698, Member
306611, 2017/1/10 19:18, 2017/1/10 19:23, Columbus Circle / Union Station, 3rd & M St NE, W22314, Member
357320, 2017/1/10 19:18, 2017/1/10 19:24, Metro Center / 12th & G St NW, 8th & O St NW, W21358, Member
624136, 2017/1/10 19:18, 2017/1/10 19:29, 15th & P St NW, Florida Ave & R St NW, W01099, Member
405364, 2017/1/10 19:18, 2017/1/10 19:25, 19th St & Pennsylvania Ave NW, 8th & H St NW, W20174, Member
907486, 2017/1/10 19:18, 2017/1/10 19:33, 4th & C St SW, US Dept of State / Virginia Ave & 21st St NW, W01373, Member
525417, 2017/1/10 19:18, 2017/1/10 19:27, Smithsonian-National Mall / Jefferson Dr & 12th St SW, Columbus Circle / Union Station, W00678, Member
284178, 2017/1/10 19:18, 2017/1/10 19:23, Constitution Ave & 2nd St NW/DOL, 8th & D St NW, W20346, Member
564412, 2017/1/10 19:19, 2017/1/10 19:28, 18th St & Wyoming Ave NW, 14th St & Spring Rd NW, W20648, Member
379793, 2017/1/10 19:19, 2017/1/10 19:25, Eads St & 15th St S, S Joyce & 16th St S, W21584, Member
222223, 2017/1/10 19:19, 2017/1/10 19:23, 15th & P St NW, 15th & L St NW, W20168, Member
357229, 2017/1/10 19:19, 2017/1/10 19:25, 20th & E St NW, Kennedy Center, W21407, Member
264560, 2017/1/10 19:20, 2017/1/10 19:24, 20th St & Florida Ave NW, 17th & Corcoran St NW, W22374, Member
335662, 2017/1/10 19:20, 2017/1/10 19:26, Wisconsin Ave & O St NW, M St & Pennsylvania Ave NW, W20392, Member
324812, 2017/1/10 19:20, 2017/1/10 19:25, Eastern Market Metro / Pennsylvania Ave & 7th St SE, 4th & East Capitol St NE, W22849, Member
305888, 2017/1/10 19:20, 2017/1/10 19:25, 15th & P St NW, 15th & K St NW, W01211, Member
335842, 2017/1/10 19:20, 2017/1/10 19:26, Lamont & Mt Pleasant NW, 14th & Girard St NW, W20353, Member
154324, 2017/1/10 19:20, 2017/1/10 19:23, D St & Maryland Ave NE, 13th & D St NE, W22457, Member
600402, 2017/1/10 19:21, 2017/1/10 19:31, 14th & G St NW, 11th & S St NW, W00543, Member
297517, 2017/1/10 19:21, 2017/1/10 19:26, 11th & F St NW, 12th & L St NW, W22301, Member
214103, 2017/1/10 19:21, 2017/1/10 19:24, 13th St & New York Ave NW, 8th & H St NW, W00385, Member
479560, 2017/1/10 19:21, 2017/1/10 19:29, Kennedy Center, 21st & M St NW, W01299, Member
839017, 2017/1/10 19:21, 2017/1/10 19:35, Smithsonian-National Mall / Jefferson Dr & 12th St SW, 17th St & Massachusetts Ave NW, W00221, Member
1639748, 2017/1/10 19:21, 2017/1/10 19:48, 13th St & New York Ave NW, Neal St & Trinidad Ave NE, W21193, Member
471614, 2017/1/10 19:21, 2017/1/10 19:29, 15th & K St NW, 20th & O St NW / Dupont South, W01275, Member
826262, 2017/1/10 19:21, 2017/1/10 19:35, 19th & K St NW, 10th & U St NW, W00224, Member
598853, 2017/1/10 19:21, 2017/1/10 19:31, 8th & H St NW, 1st & M St NE, W01223, Member
1102484, 2017/1/10 19:21, 2017/1/10 19:39, 20th & O St NW / Dupont South, 39th & Calvert St NW / Stoddert, W21893, Member
776509, 2017/1/10 19:21, 2017/1/10 19:34, Adams Mill & Columbia Rd NW, Connecticut Ave & Newark St NW / Cleveland Park, W22875, Member
134118, 2017/1/10 19:21, 2017/1/10 19:23, 14th & Rhode Island Ave NW, 15th & P St NW, W01394, Member
849309, 2017/1/10 19:21, 2017/1/10 19:36, California St & Florida Ave NW, 11th & Kenyon St NW, W21858, Member
554642, 2017/1/10 19:21, 2017/1/10 19:31, Smithsonian-National Mall / Jefferson Dr & 12th St SW, 7th & F St NW / National Portrait Gallery, W22876, Member
829987, 2017/1/10 19:22, 2017/1/10 19:36, Calvert St & Woodley Pl NW, Park Rd & Holmead Pl NW, W22794, Member
1436567, 2017/1/10 19:22, 2017/1/10 19:46, Key Blvd & N Quinn St, 16th & Irving St NW, W00239, Member
454515, 2017/1/10 19:22, 2017/1/10 19:30, 5th & K St NW, Florida Ave & R St NW, W21007, Member
389650, 2017/1/10 19:23, 2017/1/10 19:29, California St & Florida Ave NW, 16th & Harvard St NW, W00341, Member
601447, 2017/1/10 19:23, 2017/1/10 19:33, Washington & Independence Ave SW/HHS, 5th & K St NW, W22395, Member
946787, 2017/1/10 19:23, 2017/1/10 19:39, 17th St & Massachusetts Ave NW, Florida Ave & R St NW, W21005, Casual
1038091, 2017/1/10 19:23, 2017/1/10 19:41, 14th & Belmont St NW, Park Rd & Holmead Pl NW, W20243, Member
280068, 2017/1/10 19:24, 2017/1/10 19:28, 7th & R St NW / Shaw Library, Florida Ave & R St NW, W20100, Member
1420275, 2017/1/10 19:24, 2017/1/10 19:48, 21st & M St NW, Wisconsin Ave & Newark St NW, W20523, Casual
463234, 2017/1/10 19:24, 2017/1/10 19:32, 1st & K St SE, 1st & K St SE, W20812, Member
1212668, 2017/1/10 19:24, 2017/1/10 19:44, North Capitol St & G Pl NE, 15th & P St NW, W20319, Member
470340, 2017/1/10 19:24, 2017/1/10 19:32, 7th & R St NW / Shaw Library, 14th & Rhode Island Ave NW, W22382, Member
287422, 2017/1/10 19:24, 2017/1/10 19:29, Wilson Blvd & N Uhle St, Clarendon Blvd & N Fillmore St, W21424, Member
318991, 2017/1/10 19:25, 2017/1/10 19:30, 17th St & Massachusetts Ave NW, 17th & K St NW / Farragut Square, W01377, Member
637532, 2017/1/10 19:25, 2017/1/10 19:35, 6th St & Indiana Ave NW, 6th & H St NE, W22523, Member
546774, 2017/1/10 19:25, 2017/1/10 19:34, 10th & E St NW, Columbus Circle / Union Station, W00826, Member
250659, 2017/1/10 19:25, 2017/1/10 19:29, N Pershing Dr & Wayne St, Washington Blvd & 10th St N, W22995, Member
122926, 2017/1/10 19:25, 2017/1/10 19:27, 3000 Connecticut Ave NW / National Zoo, Connecticut Ave & Newark St NW / Cleveland Park, W20203, Member
319109, 2017/1/10 19:25, 2017/1/10 19:30, 15th & W St NW, 20th St & Florida Ave NW, W22588, Member
861813, 2017/1/10 19:25, 2017/1/10 19:39, 3rd & D St SE, Bladensburg Rd & Benning Rd NE, W20039, Member
459987, 2017/1/10 19:25, 2017/1/10 19:33, 12th & L St NW, New Jersey Ave & R St NW, W01026, Member
163879, 2017/1/10 19:25, 2017/1/10 19:28, 14th & Irving St NW, Columbia Rd & Georgia Ave NW, W00597, Member
931486, 2017/1/10 19:25, 2017/1/10 19:41, 5th & F St NW, Eckington Pl & Q St NE, W21881, Member
855351, 2017/1/10 19:25, 2017/1/10 19:40, 15th & Euclid St  NW, New York Ave & 15th St NW, W21091, Member
1130214, 2017/1/10 19:25, 2017/1/10 19:44, 21st & M St NW, 3rd & M St NE, W20081, Member
1027467, 2017/1/10 19:25, 2017/1/10 19:43, Metro Center / 12th & G St NW, 4th & East Capitol St NE, W21021, Member
